"DEP","LIBDEP","CODGEO","LIBGEO","ANNEE","Mise en commun d'agents de police municipale entre plusieurs communes (binaire)","Nombre d'agents de police municipale","Nombre d'ASVP","Nombre de gardes champêtres","Nombre de brigades canines (2014)","Nombre de maîtres chiens de police municipale","Nombre de chiens de patrouille de police municipale","Population au 1er janvier de l'année d'enquête","Population au 1er janvier de l'année suivante (donnée 2024 égale au recensement 2023)","Commune nouvelle (résultats obtenus, les années pertinentes, par addition des effectifs des communes ayant fusionné)"
"33","GIRONDE","33281","MERIGNAC",2021,0,23,3,0,NA,0,0,75729,77136,0
"33","GIRONDE","33281","MERIGNAC",2022,0,25,3,0,NA,0,0,77136,78090,0
"33","GIRONDE","33281","MERIGNAC",2023,0,29,3,0,NA,0,0,78090,78090,0
"33","GIRONDE","33318","PESSAC",2013,NA,10,0,0,0,NA,NA,60763,61514,0
"33","GIRONDE","33318","PESSAC",2014,NA,10,2,0,NA,0,0,61514,61332,0
"33","GIRONDE","33318","PESSAC",2015,NA,11,2,0,NA,0,0,61332,61859,0
"33","GIRONDE","33318","PESSAC",2016,NA,14,2,0,NA,0,0,61859,63808,0
"33","GIRONDE","33318","PESSAC",2017,NA,13,2,0,NA,0,0,63808,64374,0
"33","GIRONDE","33318","PESSAC",2018,NA,19,2,0,NA,0,0,64374,65245,0
"33","GIRONDE","33318","PESSAC",2019,NA,19,2,0,NA,0,0,65245,65866,0
"33","GIRONDE","33318","PESSAC",2020,NA,19,2,0,NA,0,0,65866,66760,0
"33","GIRONDE","33318","PESSAC",2021,0,28,3,0,NA,0,0,66760,66874,0
"33","GIRONDE","33318","PESSAC",2022,0,28,3,0,NA,0,0,66874,67339,0
"33","GIRONDE","33318","PESSAC",2023,0,28,3,0,NA,0,0,67339,67339,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2013,NA,5,0,0,0,NA,NA,29178,29779,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2014,NA,5,0,0,NA,0,0,29779,30547,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2015,NA,6,0,0,NA,0,0,30547,30956,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2016,NA,6,0,0,NA,0,0,30956,31145,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2017,NA,6,0,0,NA,0,0,31145,31536,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2018,NA,7,0,0,NA,0,0,31536,31808,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2019,NA,7,0,0,NA,0,0,31808,32357,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2020,NA,6,0,0,NA,0,0,32357,32538,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2021,0,8,0,0,NA,0,0,32538,32749,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2022,0,9,0,0,NA,1,0,32749,32910,0
"33","GIRONDE","33449","ST_MEDARD_EN_JALLES",2023,0,11,0,0,NA,1,1,32910,32910,0
"33","GIRONDE","33522","TALENCE",2013,NA,13,9,0,0,NA,NA,41517,41182,0
"33","GIRONDE","33522","TALENCE",2014,NA,11,13,0,NA,0,0,41182,42171,0
"33","GIRONDE","33522","TALENCE",2015,NA,11,12,0,NA,0,0,42171,42712,0
"33","GIRONDE","33522","TALENCE",2016,NA,12,11,0,NA,0,0,42712,42606,0
"33","GIRONDE","33522","TALENCE",2017,NA,12,11,0,NA,0,0,42606,42701,0
"33","GIRONDE","33522","TALENCE",2018,NA,12,9,0,NA,0,0,42701,43820,0
"33","GIRONDE","33522","TALENCE",2019,NA,11,17,0,NA,0,0,43820,44359,0
"33","GIRONDE","33522","TALENCE",2020,NA,12,14,0,NA,0,0,44359,45225,0
"33","GIRONDE","33522","TALENCE",2021,0,12,16,0,NA,0,0,45225,45869,0
"33","GIRONDE","33522","TALENCE",2022,0,14,14,0,NA,0,0,45869,46338,0
"33","GIRONDE","33522","TALENCE",2023,0,16,15,0,NA,0,0,46338,46338,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2013,NA,1,10,0,0,NA,NA,30663,31027,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2014,NA,8,1,0,NA,0,0,31027,31620,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2015,NA,9,1,0,NA,0,0,31620,32750,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2016,NA,8,1,0,NA,0,0,32750,34090,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2017,NA,9,0,0,NA,0,0,34090,35278,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2018,NA,8,0,0,NA,0,0,35278,36754,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2019,NA,9,4,0,NA,0,0,36754,38444,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2020,NA,12,4,0,NA,0,0,38444,40500,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2021,0,11,4,0,NA,0,0,40500,42185,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2022,0,10,4,0,NA,0,0,42185,42545,0
"33","GIRONDE","33550","VILLENAVE_D_ORNON",2023,0,11,4,0,NA,0,0,42545,42545,0
"34","HERAULT","34003","AGDE",2013,NA,51,13,1,1,NA,NA,25253,26111,0
"34","HERAULT","34003","AGDE",2014,NA,49,18,1,NA,6,2,26111,26946,0
"34","HERAULT","34003","AGDE",2015,NA,47,9,2,NA,4,2,26946,27681,0
"34","HERAULT","34003","AGDE",2016,NA,51,9,3,NA,4,2,27681,28609,0
"34","HERAULT","34003","AGDE",2017,NA,51,9,3,NA,4,2,28609,29090,0
"34","HERAULT","34003","AGDE",2018,NA,56,9,3,NA,4,2,29090,29600,0
"34","HERAULT","34003","AGDE",2019,NA,59,4,3,NA,4,2,29600,29201,0
"34","HERAULT","34003","AGDE",2020,NA,61,7,4,NA,4,2,29201,29103,0
"34","HERAULT","34003","AGDE",2021,0,51,8,5,NA,4,2,29103,29612,0
"34","HERAULT","34003","AGDE",2022,0,55,8,5,NA,4,3,29612,29939,0
"34","HERAULT","34003","AGDE",2023,0,56,7,5,NA,4,2,29939,29939,0
"34","HERAULT","34032","BEZIERS",2013,NA,38,18,0,0,NA,NA,74811,75701,0
"34","HERAULT","34032","BEZIERS",2014,NA,48,18,0,NA,0,0,75701,75999,0
"34","HERAULT","34032","BEZIERS",2015,NA,64,42,0,NA,0,0,75999,76493,0
"34","HERAULT","34032","BEZIERS",2016,NA,81,43,0,NA,2,1,76493,77177,0
"34","HERAULT","34032","BEZIERS",2017,NA,85,44,4,NA,2,1,77177,77599,0
"34","HERAULT","34032","BEZIERS",2018,NA,86,43,3,NA,4,5,77599,78308,0
"34","HERAULT","34032","BEZIERS",2019,NA,101,26,5,NA,4,4,78308,78683,0
"34","HERAULT","34032","BEZIERS",2020,NA,112,23,4,NA,5,5,78683,80341,0
"34","HERAULT","34032","BEZIERS",2021,0,110,35,4,NA,5,7,80341,80815,0
"34","HERAULT","34032","BEZIERS",2022,0,112,23,4,NA,6,7,80815,81545,0
"34","HERAULT","34032","BEZIERS",2023,1,114,32,4,NA,4,2,81545,81545,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2013,NA,18,7,0,1,NA,NA,17837,19157,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2014,NA,18,7,0,NA,2,2,19157,19504,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2015,NA,20,7,0,NA,2,2,19504,19257,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2016,NA,20,7,0,NA,2,2,19257,20480,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2017,NA,19,7,0,NA,2,2,20480,21838,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2018,NA,19,6,0,NA,0,0,21838,22534,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2019,NA,20,6,0,NA,0,0,22534,23469,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2020,NA,20,6,0,NA,0,0,23469,24888,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2021,0,20,7,0,NA,0,0,24888,25404,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2022,0,18,9,0,NA,0,0,25404,26058,0
"34","HERAULT","34057","CASTELNAU_LE_LEZ",2023,0,22,9,0,NA,0,0,26058,26058,0
"34","HERAULT","34108","FRONTIGNAN",2013,NA,18,0,0,0,NA,NA,22942,22896,0
"34","HERAULT","34108","FRONTIGNAN",2014,NA,20,4,0,NA,0,0,22896,22771,0
"34","HERAULT","34108","FRONTIGNAN",2015,NA,20,4,0,NA,0,0,22771,22521,0
"34","HERAULT","34108","FRONTIGNAN",2016,NA,22,4,0,NA,0,0,22521,22762,0
"34","HERAULT","34108","FRONTIGNAN",2017,NA,21,3,0,NA,0,0,22762,22731,0
"34","HERAULT","34108","FRONTIGNAN",2018,NA,21,2,1,NA,1,0,22731,23028,0
"34","HERAULT","34108","FRONTIGNAN",2019,NA,21,2,1,NA,0,0,23028,23485,0
"34","HERAULT","34108","FRONTIGNAN",2020,NA,22,2,1,NA,0,0,23485,23808,0
"34","HERAULT","34108","FRONTIGNAN",2021,0,22,4,1,NA,0,0,23808,23788,0
"34","HERAULT","34108","FRONTIGNAN",2022,0,20,3,1,NA,0,0,23788,24136,0
"34","HERAULT","34108","FRONTIGNAN",2023,0,24,3,1,NA,0,0,24136,24136,0
"34","HERAULT","34129","LATTES",2013,NA,18,6,0,0,NA,NA,15748,15963,0
"34","HERAULT","34129","LATTES",2014,NA,19,8,0,NA,0,0,15963,16298,0
"34","HERAULT","34129","LATTES",2015,NA,19,8,0,NA,0,0,16298,16687,0
"34","HERAULT","34129","LATTES",2016,NA,22,8,0,NA,0,0,16687,16564,0
"34","HERAULT","34129","LATTES",2017,NA,19,5,0,NA,0,0,16564,16710,0
"34","HERAULT","34129","LATTES",2018,NA,20,6,0,NA,0,0,16710,17453,0
"34","HERAULT","34129","LATTES",2019,NA,21,5,0,NA,0,0,17453,17674,0
"34","HERAULT","34129","LATTES",2020,NA,21,5,0,NA,0,0,17674,17544,0
"34","HERAULT","34129","LATTES",2021,0,22,5,0,NA,0,0,17544,17592,0
"34","HERAULT","34129","LATTES",2022,0,22,4,0,NA,0,0,17592,17351,0
"34","HERAULT","34129","LATTES",2023,0,22,4,0,NA,0,0,17351,17351,0
"34","HERAULT","34145","LUNEL",2013,NA,35,6,2,0,NA,NA,25006,24873,0
"34","HERAULT","34145","LUNEL",2014,NA,35,6,2,NA,0,0,24873,25178,0
"34","HERAULT","34145","LUNEL",2015,NA,36,6,2,NA,0,0,25178,26002,0
"34","HERAULT","34145","LUNEL",2016,NA,35,6,2,NA,0,0,26002,26239,0
"34","HERAULT","34145","LUNEL",2017,NA,37,7,1,NA,0,0,26239,26273,0
"34","HERAULT","34145","LUNEL",2018,NA,37,6,1,NA,0,0,26273,26385,0
"34","HERAULT","34145","LUNEL",2019,NA,37,6,1,NA,0,0,26385,26356,0
"34","HERAULT","34145","LUNEL",2020,NA,37,6,5,NA,0,0,26356,26185,0
"34","HERAULT","34145","LUNEL",2021,0,38,6,0,NA,0,0,26185,26380,0
"34","HERAULT","34145","LUNEL",2022,0,38,6,0,NA,0,0,26380,26623,0
"34","HERAULT","34145","LUNEL",2023,0,38,6,0,NA,0,0,26623,26623,0
"34","HERAULT","34154","MAUGUIO",2013,NA,25,3,0,0,NA,NA,16659,16765,0
"34","HERAULT","34154","MAUGUIO",2014,NA,25,3,0,NA,0,0,16765,17219,0
"34","HERAULT","34154","MAUGUIO",2015,NA,24,3,0,NA,0,0,17219,17073,0
"34","HERAULT","34154","MAUGUIO",2016,NA,24,3,0,NA,0,0,17073,16919,0
"34","HERAULT","34154","MAUGUIO",2017,NA,22,4,0,NA,0,0,16919,16735,0
"34","HERAULT","34154","MAUGUIO",2018,NA,22,2,0,NA,0,0,16735,16705,0
"34","HERAULT","34154","MAUGUIO",2019,NA,30,1,0,NA,0,0,16705,16714,0
"34","HERAULT","34154","MAUGUIO",2020,NA,28,2,0,NA,0,0,16714,16596,0
"34","HERAULT","34154","MAUGUIO",2021,0,29,6,0,NA,0,0,16596,16417,0
"34","HERAULT","34154","MAUGUIO",2022,0,25,0,0,NA,0,0,16417,16522,0
"34","HERAULT","34154","MAUGUIO",2023,0,25,0,0,NA,0,0,16522,16522,0
"34","HERAULT","34172","MONTPELLIER",2013,NA,128,48,0,1,NA,NA,272084,275318,0
"34","HERAULT","34172","MONTPELLIER",2014,NA,130,56,0,NA,0,0,275318,277639,0
"34","HERAULT","34172","MONTPELLIER",2015,NA,151,58,0,NA,0,0,277639,281613,0
"34","HERAULT","34172","MONTPELLIER",2016,NA,183,58,0,NA,0,0,281613,285121,0
"34","HERAULT","34172","MONTPELLIER",2017,NA,186,55,0,NA,0,0,285121,290053,0
"34","HERAULT","34172","MONTPELLIER",2018,NA,186,42,0,NA,0,0,290053,295542,0
"34","HERAULT","34172","MONTPELLIER",2019,NA,183,42,0,NA,0,0,295542,299096,0
"34","HERAULT","34172","MONTPELLIER",2020,NA,182,50,0,NA,0,0,299096,302454,0
"34","HERAULT","34172","MONTPELLIER",2021,0,183,50,0,NA,0,0,302454,307101,0
"34","HERAULT","34172","MONTPELLIER",2022,0,187,40,0,NA,0,0,307101,310240,0
"34","HERAULT","34172","MONTPELLIER",2023,0,187,40,0,NA,0,0,310240,310240,0
"34","HERAULT","34301","SETE",2013,NA,33,7,0,1,NA,NA,44270,44136,0
"34","HERAULT","34301","SETE",2014,NA,31,12,0,NA,0,0,44136,43620,0
"34","HERAULT","34301","SETE",2015,NA,31,12,0,NA,0,0,43620,43609,0
"34","HERAULT","34301","SETE",2016,NA,35,12,0,NA,0,0,43609,43229,0
"34","HERAULT","34301","SETE",2017,NA,36,11,0,NA,0,0,43229,43686,0
"34","HERAULT","34301","SETE",2018,NA,40,11,0,NA,0,0,43686,43858,0
"34","HERAULT","34301","SETE",2019,NA,42,10,0,NA,0,0,43858,44576,0
"34","HERAULT","34301","SETE",2020,NA,43,9,6,NA,0,0,44576,44712,0
"34","HERAULT","34301","SETE",2021,0,43,9,0,NA,0,0,44712,45090,0
"34","HERAULT","34301","SETE",2022,0,48,10,0,NA,0,0,45090,45337,0
"34","HERAULT","34301","SETE",2023,0,1,0,0,NA,0,0,45337,45337,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2013,NA,3,3,0,0,NA,NA,16855,17372,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2014,NA,3,3,0,NA,0,0,17372,17978,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2015,NA,3,0,0,NA,0,0,17978,18094,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2016,NA,4,0,0,NA,0,0,18094,18266,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2017,NA,3,0,0,NA,0,0,18266,18516,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2018,NA,3,0,0,NA,0,0,18516,18905,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2019,NA,4,1,0,NA,0,0,18905,19090,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2020,NA,3,2,0,NA,0,0,19090,19651,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2021,0,3,2,0,NA,0,0,19651,19667,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2022,0,3,2,0,NA,0,0,19667,19683,0
"35","ILLE_ET_VILAINE","35047","BRUZ",2023,0,4,2,0,NA,0,0,19683,19683,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2013,NA,7,0,0,0,NA,NA,16784,17233,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2014,NA,7,0,0,NA,0,0,17233,17414,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2015,NA,9,0,0,NA,0,0,17414,17371,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2016,NA,9,0,0,NA,0,0,17371,17526,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2017,NA,9,0,0,NA,0,0,17526,17312,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2018,NA,9,0,0,NA,0,0,17312,17082,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2019,NA,10,0,0,NA,0,0,17082,17316,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2020,NA,9,0,0,NA,0,0,17316,17716,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2021,0,8,0,0,NA,0,0,17716,18076,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2022,0,8,0,0,NA,0,0,18076,18761,0
"35","ILLE_ET_VILAINE","35051","CESSON_SEVIGNE",2023,0,8,0,0,NA,0,0,18761,18761,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2013,NA,2,0,0,0,NA,NA,20170,20189,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2014,NA,2,0,0,NA,0,0,20189,20235,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2015,NA,2,0,0,NA,0,0,20235,20194,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2016,NA,2,0,0,NA,0,0,20194,20418,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2017,NA,2,0,0,NA,0,0,20418,20528,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2018,NA,2,0,0,NA,0,0,20528,20595,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2019,NA,2,1,0,NA,0,0,20595,20505,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2020,NA,2,1,0,NA,0,0,20505,20653,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2021,0,2,1,0,NA,0,0,20653,20602,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2022,0,1,2,0,NA,0,0,20602,20307,0
"35","ILLE_ET_VILAINE","35115","FOUGERES",2023,0,1,1,0,NA,0,0,20307,20307,0
"35","ILLE_ET_VILAINE","35238","RENNES",2013,NA,62,21,0,0,NA,NA,211373,213454,0
"35","ILLE_ET_VILAINE","35238","RENNES",2014,NA,56,18,0,NA,0,0,213454,215366,0
"35","ILLE_ET_VILAINE","35238","RENNES",2015,NA,62,24,0,NA,0,0,215366,216268,0
"35","ILLE_ET_VILAINE","35238","RENNES",2016,NA,62,20,0,NA,0,0,216268,216815,0
"35","ILLE_ET_VILAINE","35238","RENNES",2017,NA,73,20,0,NA,4,4,216815,217728,0
"35","ILLE_ET_VILAINE","35238","RENNES",2018,NA,73,20,0,NA,4,4,217728,220488,0
"35","ILLE_ET_VILAINE","35238","RENNES",2019,NA,77,1,0,NA,6,9,220488,222485,0
"35","ILLE_ET_VILAINE","35238","RENNES",2020,NA,74,20,0,NA,4,6,222485,225081,0
"35","ILLE_ET_VILAINE","35238","RENNES",2021,0,80,20,0,NA,3,6,225081,227830,0
"35","ILLE_ET_VILAINE","35238","RENNES",2022,0,96,16,0,NA,3,3,227830,230890,0
"35","ILLE_ET_VILAINE","35238","RENNES",2023,0,110,16,0,NA,3,3,230890,230890,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2013,NA,41,6,0,1,NA,NA,44919,45980,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2014,NA,42,6,0,NA,5,4,45980,45719,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2015,NA,42,6,0,NA,3,4,45719,46005,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2016,NA,42,4,0,NA,6,4,46005,46097,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2017,NA,40,2,0,NA,6,4,46097,46478,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2018,NA,35,1,0,NA,6,4,46478,46803,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2019,NA,38,26,0,NA,2,2,46803,46995,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2020,NA,40,0,0,NA,2,2,46995,47323,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2021,0,39,1,0,NA,2,2,47323,47255,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2022,0,40,0,0,NA,1,1,47255,47439,0
"35","ILLE_ET_VILAINE","35288","ST_MALO",2023,0,44,0,0,NA,1,1,47439,47439,0
"35","ILLE_ET_VILAINE","35360","VITRE",2013,NA,10,0,0,0,NA,NA,17463,17571,0
"35","ILLE_ET_VILAINE","35360","VITRE",2014,NA,10,1,0,NA,0,0,17571,17798,0
"35","ILLE_ET_VILAINE","35360","VITRE",2015,NA,10,2,0,NA,0,0,17798,17884,0
"35","ILLE_ET_VILAINE","35360","VITRE",2016,NA,10,2,0,NA,0,0,17884,18037,0
"35","ILLE_ET_VILAINE","35360","VITRE",2017,NA,6,4,0,NA,0,0,18037,18267,0
"35","ILLE_ET_VILAINE","35360","VITRE",2018,NA,6,3,0,NA,0,0,18267,18487,0
"35","ILLE_ET_VILAINE","35360","VITRE",2019,NA,7,4,0,NA,0,0,18487,18603,0
"35","ILLE_ET_VILAINE","35360","VITRE",2020,NA,7,4,0,NA,0,0,18603,18998,0
"35","ILLE_ET_VILAINE","35360","VITRE",2021,0,8,3,0,NA,0,0,18998,18892,0
"35","ILLE_ET_VILAINE","35360","VITRE",2022,0,9,3,0,NA,0,0,18892,19365,0
"35","ILLE_ET_VILAINE","35360","VITRE",2023,0,11,3,0,NA,0,0,19365,19365,0
"36","INDRE","36044","CHATEAUROUX",2013,NA,25,5,0,0,NA,NA,45209,44479,0
"36","INDRE","36044","CHATEAUROUX",2014,NA,25,5,0,NA,0,0,44479,43732,0
"36","INDRE","36044","CHATEAUROUX",2015,NA,24,4,0,NA,0,0,43732,44088,0
"36","INDRE","36044","CHATEAUROUX",2016,NA,24,5,0,NA,0,0,44088,43741,0
"36","INDRE","36044","CHATEAUROUX",2017,NA,22,5,0,NA,0,0,43741,43442,0
"36","INDRE","36044","CHATEAUROUX",2018,NA,21,0,0,NA,0,0,43442,43122,0
"36","INDRE","36044","CHATEAUROUX",2019,NA,24,0,0,NA,0,0,43122,43331,0
"36","INDRE","36044","CHATEAUROUX",2020,NA,19,5,0,NA,1,1,43331,42968,0
"36","INDRE","36044","CHATEAUROUX",2021,0,23,5,0,NA,1,1,42968,43079,0
"36","INDRE","36044","CHATEAUROUX",2022,0,33,5,0,NA,1,1,43079,42963,0
"36","INDRE","36044","CHATEAUROUX",2023,0,30,4,0,NA,0,0,42963,42963,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2013,NA,21,4,0,0,NA,NA,37703,37748,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2014,NA,21,5,0,NA,0,0,37748,37535,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2015,NA,23,5,0,NA,0,0,37535,37505,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2016,NA,27,3,0,NA,0,0,37505,37893,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2017,NA,30,3,0,NA,0,0,37893,38250,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2018,NA,29,1,0,NA,0,0,38250,38444,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2019,NA,34,0,0,NA,2,2,38444,38750,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2020,NA,35,0,0,NA,3,3,38750,38183,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2021,0,43,0,0,NA,4,4,38183,38432,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2022,0,37,2,0,NA,4,4,38432,38423,0
"37","INDRE_ET_LOIRE","37122","JOUE_LES_TOURS",2023,0,40,2,0,NA,5,5,38423,38423,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2013,NA,3,0,0,0,NA,NA,16239,15994,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2014,NA,3,0,0,NA,0,0,15994,15911,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2015,NA,3,0,0,NA,0,0,15911,15763,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2016,NA,3,0,0,NA,0,0,15763,15960,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2017,NA,4,0,0,NA,0,0,15960,15991,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2018,NA,4,0,0,NA,0,0,15991,16419,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2019,NA,4,0,0,NA,0,0,16419,16884,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2020,NA,4,0,0,NA,0,0,16884,17004,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2021,0,5,0,0,NA,0,0,17004,16766,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2022,0,5,0,0,NA,0,0,16766,17029,0
"37","INDRE_ET_LOIRE","37214","ST_CYR_SUR_LOIRE",2023,0,5,0,0,NA,0,0,17029,17029,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2013,NA,8,1,0,0,NA,NA,15404,15538,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2014,NA,8,1,0,NA,0,0,15538,15745,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2015,NA,3,1,0,NA,0,0,15745,15866,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2016,NA,5,1,0,NA,0,0,15866,15838,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2017,NA,3,1,0,NA,0,0,15838,15766,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2018,NA,3,1,0,NA,0,0,15766,15967,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2019,NA,3,1,0,NA,0,0,15967,15898,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2020,NA,2,1,0,NA,0,0,15898,15909,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2021,0,4,2,0,NA,0,0,15909,15698,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2022,0,4,2,0,NA,0,0,15698,15898,0
"37","INDRE_ET_LOIRE","37233","ST_PIERRE_DES_CORPS",2023,0,3,2,0,NA,0,0,15898,15898,0
"37","INDRE_ET_LOIRE","37261","TOURS",2013,NA,92,0,0,1,NA,NA,134803,136125,0
"37","INDRE_ET_LOIRE","37261","TOURS",2014,NA,90,0,0,NA,4,5,136125,136252,0
"37","INDRE_ET_LOIRE","37261","TOURS",2015,NA,94,31,0,NA,8,8,136252,136565,0
"37","INDRE_ET_LOIRE","37261","TOURS",2016,NA,90,28,0,NA,5,5,136565,135787,0
"37","INDRE_ET_LOIRE","37261","TOURS",2017,NA,84,23,0,NA,6,4,135787,136463,0
"37","INDRE_ET_LOIRE","37261","TOURS",2018,NA,93,21,0,NA,3,3,136463,137087,0
"37","INDRE_ET_LOIRE","37261","TOURS",2019,NA,95,12,0,NA,4,4,137087,137850,0
"37","INDRE_ET_LOIRE","37261","TOURS",2020,NA,95,12,0,NA,4,4,137850,137658,0
"37","INDRE_ET_LOIRE","37261","TOURS",2021,0,151,10,0,NA,6,6,137658,138668,0
"37","INDRE_ET_LOIRE","37261","TOURS",2022,0,90,10,0,NA,6,6,138668,139259,0
"37","INDRE_ET_LOIRE","37261","TOURS",2023,0,83,0,0,NA,5,5,139259,139259,0
